DEPTH,LFP_AI,LFP_AI_B
4074.8713,9571.9414,9571.9414
4075.0237,10176.2305,10176.2305
4075.176,10259.7002,10357.4297
4075.3286,11099.3896,11099.3896
4075.481,11672.4697,11672.4697
4075.6333,11176.1602,11176.1602
4075.7856,11026.4502,11026.4502
4075.938,11057.1504,11057.1504
4076.0906,10840.4297,10840.4297
4076.2429,10598.1797,10598.1797
4076.3953,10804.2598,10804.2598
4076.5476,11794.0596,11794.0596
4076.7002,12146.5898,12146.5898
4076.8525,11382.7402,11382.7402
4077.0049,11025.2998,11025.2998
4077.1572,10920.6396,10920.6396
4077.3098,10405.5,10405.5
4077.4622,10061.5098,10061.5098
4077.6145,9931.0176,9931.0176
4077.7668,9856.4785,9856.4785
4077.9192,9841.1357,9841.1357
4078.0718,9303.377,9303.377
4078.2241,8983.0596,8983.0596
4078.3765,8893.125,8893.125
4078.5288,8950.3486,8950.3486
4078.6814,9122.2676,9122.2676
4078.8337,9541.0293,9541.0293
4078.9861,10233.04,10233.04
4079.1384,10629.0703,10629.0703
4079.291,11052.5303,11052.5303
4079.4434,12670.0898,12670.0898
4079.5957,12904,12904
4079.748,13263.2998,13263.2998
4079.9004,11828.6699,11828.6699
4080.053,10480.5098,10480.5098
4080.2053,9280.3623,9280.3623
4080.3577,9068.7842,9068.7842
4080.51,8929.0371,8929.0371
4080.6626,8721.4883,8721.4883
4080.8149,8582.9004,8582.9004
4080.9673,8673.2842,8673.2842
4081.1196,8764.0332,8764.0332
4081.2722,8806.1445,8806.1445
4081.4246,8808.6826,8808.6826
4081.5769,8775.8447,8775.8447
4081.7292,8736.6934,8736.6934
4081.8816,8648.876,8648.876
4082.0342,8559.9482,8605.0684
4082.1865,8556.1035,8691.7627
4082.3389,8650.8008,8787.957
4082.4912,8759.9062,8898.3828
4082.6438,8705.1309,8750.8135
4082.7961,8790.0693,8790.0693
4082.9485,8755.583,8755.583
4083.1008,8961.5557,8961.5557
4083.2534,8908.5312,8908.5312
4083.4058,8969.1885,8969.1885
4083.5581,9009.6982,9009.6982
4083.7104,9077.6436,9077.6436
4083.8628,8915.9131,8915.9131
4084.0154,8712.6787,8712.6787
4084.1677,8592.0693,8592.0693
4084.3201,8556.2617,8556.2617
4084.4724,8437.7432,8437.7432
4084.625,8314.9639,8314.9639
4084.7773,8277.5088,8277.5088
4084.9297,8431.29,8431.29
4085.082,8516.5293,8516.5293
4085.2346,8275.2236,8275.2236
4085.387,8660.4102,8803.3721
4085.5393,8352.8555,8444.3457
4085.6917,8497.2461,8589.085
4085.844,8715.1904,8761.0703
4085.9966,8836.7246,8928.4453
4086.1489,8904.3281,8950.168
4086.3013,8928.3633,8928.3633
4086.4536,8901.6709,8901.6709
4086.6062,8915.3135,8915.3135
4086.7585,8846.0898,8846.0898
4086.9109,8915.2148,8915.2148
4087.0632,8954.5469,8954.5469
4087.2158,8886.9619,8886.9619
4087.3682,8844.6738,8844.6738
4087.5205,8723.7803,8723.7803
4087.6729,8635.4102,8635.4102
4087.8252,8723.9521,8723.9521
4087.9778,8795.7676,8937.4229
4088.1301,8545.9014,8637.5088
4088.2825,8740.7861,8832.9844
4088.4348,9074.5586,9074.5586
4088.5874,9107.3555,9107.3555
4088.7397,9308.2695,9308.2695
4088.8921,9492.9561,9492.9561
4089.0444,9633.377,9633.377
4089.197,9644.2842,9644.2842
4089.3494,9563.1738,9563.1738
4089.5017,9518.5684,9518.5684
4089.6541,9442.3975,9442.3975
4089.8064,9354.3857,9354.3857
4089.959,9389.7412,9389.7412
4090.1113,9386.0332,9386.0332
4090.2637,9347.0742,9347.0742
4090.416,9347.1035,9347.1035
4090.5686,9347.7695,9347.7695
4090.7209,9290.6162,9290.6162
4090.8733,9299.1143,9299.1143
4091.0256,9347.9268,9347.9268
4091.1782,9325.0264,9325.0264
4091.3306,9222.6211,9222.6211
4091.4829,9031.0635,9170.624
4091.6353,8900.4756,9039.916
4091.7876,8801.8701,8801.8701
4091.9402,8893.0801,8893.0801
4092.0925,8969.957,8969.957
4092.2449,9008.3867,9103.0254
4092.3972,8873.7617,8920.2441
4092.5498,8752.9053,8798.4873
4092.7021,8818.0928,8818.0928
4092.8545,8905.1611,8905.1611
4093.0068,8967.5283,8967.5283
4093.1594,8986.7051,8986.7051
4093.3118,9124.9014,9124.9014
4093.4641,9043.5137,9043.5137
4093.6165,8960.1377,8960.1377
4093.7688,9184.6777,9184.6777
4093.9214,9450.7305,9450.7305
4094.0737,9580.1904,9580.1904
4094.2261,9519.4414,9519.4414
4094.3784,9846.751,9846.751
4094.531,10251.2598,10251.2598
4094.6833,9517.9736,9517.9736
4094.8357,9025.4307,9025.4307
4094.988,8822.5215,8822.5215
4095.1406,8517.9492,8517.9492
4095.293,8082.415,8082.415
4095.4453,8217.8135,8217.8135
4095.5977,8072.9551,8072.9551
4095.75,7926.9419,7926.9419
4095.9026,7754.312,7754.312
4096.0547,7682.4331,7682.4331
4096.2075,7748.9702,7748.9702
4096.3599,7513.0342,7513.0342
4096.5122,7507.167,7507.167
4096.6646,7507.209,7507.209
4096.8169,7757.4561,7802.4722
4096.9692,7711.4741,7711.4741
4097.1216,7743.4111,7743.4111
4097.2739,7795.5811,7795.5811
4097.4263,7931.5308,7931.5308
4097.5791,7924.9961,7970.3169
4097.7314,7886.519,7886.519
4097.8838,7861.2598,7861.2598
4098.0361,7922.2192,7922.2192
4098.1885,7986.6582,7986.6582
4098.3408,8187.3911,8280.4668
4098.4932,8161.1792,8207.3398
4098.6455,8263.5527,8309.9727
4098.7983,8256.1758,8256.1758
4098.9507,8324.1865,8324.1865
4099.103,8407.3203,8407.3203
4099.2554,8778.6289,8778.6289
4099.4077,9082.042,9082.042
4099.5601,9178.6445,9178.6445
4099.7124,10433.2803,10433.2803
4099.8647,10762.2197,10762.2197
4100.0171,10971.9199,10971.9199
4100.1699,11078.6797,11078.6797
4100.3223,10735.2803,10735.2803
4100.4746,10330.2695,10330.2695
4100.627,10037.5303,10037.5303
4100.7793,9308.4678,9308.4678
4100.9316,8582.2676,8582.2676
4101.084,8173.0981,8219.0977
4101.2363,7705.9771,7794.9839
4101.3887,7882.4858,8020.2939
4101.5415,7887.6782,7979.3179
4101.6938,7742.2871,7742.2871
4101.8462,8312.9482,8505.5547
4101.9985,8423.5469,8716.457
4102.1509,8659.2129,8659.2129
4102.3032,8368.7061,8610.0322
4102.4556,8148.4199,8241.1904
4102.6079,8367.2471,8459.6885
4102.7607,8484.5107,8576.5117
4102.9131,8658.332,8750.7314
4103.0654,8811.9717,8904.4512
4103.2178,8747.8047,8747.8047
4103.3701,9127.5742,9127.5742
4103.5225,8857.4365,8857.4365
4103.6748,8800.5947,8800.5947
4103.8271,9501.7529,9501.7529
4103.9795,9728.2256,9728.2256
4104.1323,9732.7129,9732.7129
4104.2847,9849.0488,9849.0488
4104.437,9336.1191,9626.1963
4104.5894,8845.8281,9075.5596
4104.7417,8899.0469,9084.083
4104.894,8990.084,9083.4023
4105.0464,8669.7236,8669.7236
4105.1987,9100.1934,9100.1934
4105.3511,8604.1738,8604.1738
4105.5039,8740.1963,8740.1963
4105.6562,8838.4043,8838.4043
4105.8086,8927.2822,8927.2822
4105.9609,8942.4688,8942.4688
4106.1133,8953.7842,8953.7842
4106.2656,8932.668,8932.668
4106.418,9154.0635,9154.0635
4106.5703,8975.8535,8975.8535
4106.7231,9115.0176,9115.0176
4106.8755,9044.001,9044.001
4107.0278,9044.0752,9044.0752
4107.1802,8950.0732,8950.0732
4107.3325,8883.1221,8883.1221
4107.4849,8796.5469,8796.5469
4107.6372,9127.2373,9127.2373
4107.7896,8791.1367,8791.1367
4107.9419,9034.543,9081.1396
4108.0947,8844.2227,8844.2227
4108.2471,8919.79,8966.0283
4108.3994,8749.2676,8794.8486
4108.5518,8822.0449,8914.2021
4108.7041,8733.8242,8779.5049
4108.8564,8680.9277,8726.2285
4109.0088,8876.7422,8876.7422
4109.1611,9039.8447,9039.8447
4109.3135,8997.1895,8997.1895
4109.4663,9079.6787,9079.6787
4109.6187,9231.4297,9231.4297
4109.771,9342.249,9342.249
4109.9233,9327.8555,9327.8555
4110.0757,9324.1289,9324.1289
4110.228,9388.0986,9388.0986
4110.3804,9370.1416,9370.1416
4110.5327,9337.4434,9337.4434
4110.6855,9332.9268,9332.9268
4110.8379,9199.6211,9199.6211
4110.9902,9010.0186,9010.0186
4111.1426,8887.0332,8887.0332
4111.2949,8875.6494,8875.6494
4111.4473,8903.8164,8903.8164
4111.5996,8861.4141,8861.4141
4111.752,8911.0693,8911.0693
4111.9043,8917.2461,8917.2461
4112.0571,8989.626,9035.5449
4112.2095,8901.249,8901.249
4112.3618,8867.4326,8867.4326
4112.5142,8935.7891,8935.7891
4112.6665,8934.9688,8980.9678
4112.8188,8883.3369,9021.6357
4112.9712,8775.75,8959.5117
4113.1235,8803.8984,8942.3174
4113.2759,8812.5977,8812.5977
4113.4287,8765.29,8765.29
4113.5811,8686.085,8731.8252
4113.7334,8554.626,8692.085
4113.8857,8484.5029,8622.1426
4114.0381,8541.0635,8726.418
4114.1904,8482.123,8573.8057
4114.3428,8255.9766,8255.9766
4114.4951,8308.7432,8308.7432
4114.6479,8348.5254,8348.5254
4114.8003,8381.6182,8381.6182
4114.9526,8418.6426,8418.6426
4115.105,8482.1816,8482.1816
4115.2573,8544.002,8544.002
4115.4097,8531.8877,8531.8877
4115.562,8584.8584,8584.8584
4115.7144,8612.4209,8612.4209
4115.8667,8661.416,8661.416
4116.0195,8715.6514,8715.6514
4116.1719,8736.9756,8736.9756
4116.3242,8706.4688,8706.4688
4116.4766,8472.5576,8472.5576
4116.6289,8477.707,8477.707
4116.7812,8493.0127,8493.0127
4116.9336,8338.5645,8338.5645
4117.0859,8329.7393,8329.7393
4117.2383,8293.1475,8293.1475
4117.3911,8184.1128,8228.6748
4117.5435,8385.0918,8521.8232
4117.6958,8451.4219,8588.7607
4117.8481,8488.7129,8717.7129
4118.0005,8439.1396,8574.6846
4118.1528,8550.4736,8595.6133
4118.3052,8569.416,8569.416
4118.4575,8797.8994,8797.8994
4118.6104,8749.7891,8749.7891
4118.7627,8749.7734,8749.7734
4118.915,8775.457,8775.457
4119.0674,8845.1279,8845.1279
4119.2197,8785.7832,8785.7832
4119.3721,8760.3535,8895.9551
4119.5244,8707.6074,8842.4297
4119.6768,8733.5303,8823.6494
4119.8291,8681.4229,8681.4229
4119.9819,8682.708,8682.708
4120.1343,8744.9268,8744.9268
4120.2866,8865.6602,8865.6602
4120.439,8777.9482,8777.9482
4120.5913,8846.9277,8846.9277
4120.7437,8926.8096,8926.8096
4120.896,8929.9189,8929.9189
4121.0483,8939.7422,8939.7422
4121.2007,8898.2021,8898.2021
4121.3535,8871.1338,8871.1338
4121.5059,8864.7266,8864.7266
4121.6582,8787.6211,8877.7812
4121.8105,8707.5732,8842.0947
4121.9629,8656.8916,8836.0127
4122.1152,8607.4395,8786.3994
4122.2676,8547.4434,8636.9629
4122.4199,8524.5713,8569.3506
4122.5723,8435.8682,8435.8682
4122.7251,8500.3877,8500.3877
4122.8774,8570.0713,8570.0713
4123.0298,8579.5801,8579.5801
4123.1821,8600.8008,8600.8008
4123.3345,8617.5938,8617.5938
4123.4868,8696.1611,8696.1611
4123.6392,8676.1123,8676.1123
4123.7915,8593.7002,8593.7002
4123.9443,8550.9619,8550.9619
4124.0967,8551.1465,8551.1465
4124.249,8536.7715,8536.7715
4124.4014,8542.0947,8542.0947
4124.5537,8530.6426,8530.6426
4124.7061,8471.7627,8471.7627
4124.8584,8468.3721,8468.3721
4125.0107,8507.084,8507.084
4125.1631,8510.7842,8510.7842
4125.3159,8526.3662,8526.3662
4125.4683,8513.7412,8513.7412
4125.6206,8543.0156,8543.0156
4125.7729,8583.7158,8583.7158
4125.9253,8585.4785,8585.4785
4126.0776,8534.335,8534.335
4126.23,8558.1328,8558.1328
4126.3823,8666.4336,8666.4336
4126.5347,8515.8975,8515.8975
4126.6875,8465.8535,8465.8535
4126.8398,8516.8008,8516.8008
4126.9922,8461.8916,8461.8916
4127.1445,8467.5674,8467.5674
4127.2969,8438.8154,8438.8154
4127.4492,8470.2344,8470.2344
4127.6016,8392.4502,8392.4502
4127.7539,8512.6406,8512.6406
4127.9067,8411.293,8411.293
4128.0591,8658.918,8658.918
4128.2114,8647.0283,8647.0283
4128.3638,8652.9453,8652.9453
4128.5161,8655.5693,8655.5693
4128.6685,8642.2139,8642.2139
4128.8208,8504.8242,8504.8242
4128.9731,8525.0752,8525.0752
4129.1255,8537.3213,8537.3213
4129.2783,8625.25,8625.25
4129.4307,8633.4707,8633.4707
4129.583,8685.2393,8685.2393
4129.7354,8743.3652,8743.3652
4129.8877,8727.0244,8727.0244
4130.04,8697.3799,8697.3799
4130.1924,8747.2119,8747.2119
4130.3447,8705.377,8705.377
4130.4971,8748.3398,8748.3398
4130.6499,8744.7959,8744.7959
4130.8022,8668.0479,8713.0488
4130.9546,8756.792,8756.792
4131.1069,8890.8408,8890.8408
4131.2593,9164.0957,9164.0957
4131.4116,9259.8164,9259.8164
4131.564,9898.084,9898.084
4131.7163,10261.1504,10261.1504
4131.8691,10299.6299,10299.6299
4132.0215,9856.6738,9856.6738
4132.1738,9666.0859,9666.0859
4132.3262,9410.6006,9410.6006
4132.4785,9116.5771,9116.5771
4132.6309,8920.126,8920.126
4132.7832,8801.4072,8801.4072
4132.9355,8760.4717,8760.4717
4133.0879,8590.7607,8680.2803
4133.2407,8402.8154,8671.4951
4133.3931,8394.2051,8709.4805
4133.5454,8464.9199,8600.3994
4133.6978,8647.2119,8647.2119
4133.8501,8728.2129,8728.2129
4134.0024,8786.4834,8786.4834
4134.1548,8858.5771,8858.5771
4134.3071,8811.1299,8811.1299
4134.4595,8720.4531,8720.4531
4134.6123,8692.3057,8692.3057
4134.7646,8658.0605,8658.0605
4134.917,8702.5225,8702.5225
4135.0693,8783.9443,8783.9443
4135.2217,8948.583,8948.583
4135.374,9095.5898,9095.5898
4135.5264,9166.7734,9166.7734
4135.6787,9209.085,9209.085
4135.8315,9321.4004,9321.4004
4135.9839,9405.8496,9405.8496
4136.1362,9295.9062,9295.9062
4136.2886,9690.748,9690.748
4136.4409,10091.1504,10091.1504
4136.5933,10474.6504,10474.6504
4136.7456,10576.1396,10576.1396
4136.8979,10853.1299,10853.1299
4137.0503,11073.04,11073.04
4137.2031,11591.9004,11591.9004
4137.3555,11449.9502,11449.9502
4137.5078,10798.2695,10798.2695
4137.6602,10739.7803,10739.7803
4137.8125,10965.04,10965.04
4137.9648,10821.4805,10821.4805
4138.1172,10641.3096,10641.3096
4138.2695,10524.0303,10524.0303
4138.4219,10178.3604,10178.3604
4138.5747,10009.04,10009.04
4138.7271,9677.3721,9677.3721
4138.8794,9520.458,9520.458
4139.0317,9502.3994,9502.3994
4139.1841,9268.5127,9268.5127
4139.3364,9616.3994,9664.9736
4139.4888,9460.9424,9509.1035
4139.6411,9444.1299,9444.1299
4139.7939,9668.5068,9668.5068
4139.9463,9410.9736,9410.9736
4140.0986,9132.4014,9132.4014
4140.251,9169.8623,9169.8623
4140.4033,8716.8564,8716.8564
4140.5557,8450.624,8450.624
4140.708,8214.7207,8214.7207
4140.8604,8038.4741,8038.4741
4141.0127,7902.3911,7902.3911
4141.1655,8004.876,8004.876
4141.3179,8008.9902,8008.9902
4141.4702,8104.4858,8197.9629
4141.6226,8047.6719,8187.0552
4141.7749,7827.9292,7963.7178
4141.9272,7839.478,7975.437
4142.0796,7915.603,8052.52
4142.2319,7830.4141,7920.4971
4142.3843,7778.7861,7868.5059
4142.5371,7792.3711,7974.0449
4142.6895,7797.9058,8025.8042
4142.8418,7785.5049,8059.4629
4142.9941,7815.042,8043.8408
4143.1465,7778.8071,7915.1299
4143.2988,7833.4219,7924.4619
4143.4512,7887.6729,7933.1929
4143.6035,7768.0088,7768.0088
4143.7563,7771.8071,7771.8071
4143.9087,7738.7998,7738.7998
4144.061,7655.5879,7655.5879
4144.2134,7742.1768,7742.1768
4144.3657,7809.4521,7809.4521
4144.5181,7788.3989,7788.3989
4144.6704,7912.1982,7912.1982
4144.8228,7898.2378,7898.2378
4144.9751,7981.7808,7981.7808
4145.1279,7958.8169,7958.8169
4145.2803,7991.4932,7991.4932
4145.4326,8111.8818,8111.8818
4145.585,8006.3291,8006.3291
4145.7373,8127.8208,8217.7773
4145.8896,8155.2632,8290.3818
4146.042,8128.7529,8263.0352
4146.1943,8307.3916,8397.6299
4146.3467,8453.6582,8499.0176
4146.4995,8311.0098,8355.8115
4146.6519,8291.0635,8381.0635
4146.8042,8395.6279,8441.1064
4146.9565,8558.2139,8558.2139
4147.1089,8790.8965,8790.8965
4147.2612,8833.3965,8833.3965
4147.4136,8921.584,8921.584
4147.5659,8909.3223,8909.3223
4147.7188,8842.8027,8842.8027
4147.8711,8763.1924,8763.1924
4148.0234,8696.499,8696.499
4148.1758,8644.1094,8644.1094
4148.3281,8503.8604,8503.8604
4148.4805,8343.1035,8343.1035
4148.6328,8342.6494,8342.6494
4148.7852,8259.8223,8259.8223
4148.9375,8123.3579,8123.3579
4149.0903,8396.5127,8396.5127
4149.2427,7174.0371,7174.0371
4149.395,7252.3828,7252.3828
4149.5474,7378.792,7378.792
4149.6997,7497.1089,7497.1089
4149.8521,7594.2661,7594.2661
4150.0044,7673.167,7673.167
4150.1567,7747.8472,7747.8472
4150.3091,7816.9731,7816.9731
4150.4619,7369.918,7369.918
4150.6143,7819.6089,7819.6089
4150.7666,8183.7388,8183.7388
4150.9189,8232.4932,8232.4932
4151.0713,8226.9014,8226.9014
4151.2236,8168.043,8168.043
4151.376,8206.1621,8206.1621
4151.5283,8265.6592,8265.6592
4151.6812,8396.3896,8396.3896
4151.8335,8419.4854,8419.4854
4151.9858,8409.4453,8409.4453
4152.1382,8579.3135,8624.792
4152.2905,8691.418,8691.418
4152.4429,8785.2412,8785.2412
4152.5952,8879.8213,8879.8213
4152.7476,8887.6865,8887.6865
4152.8999,8906.9619,8906.9619
4153.0527,8963.2383,8963.2383
4153.2051,8902.0859,8902.0859
4153.3574,8776.665,8776.665
4153.5098,8777.667,8777.667
4153.6621,8782.5215,8782.5215
4153.8145,8854.7861,8854.7861
4153.9668,8986.9229,8986.9229
4154.1191,8995.5371,8995.5371
4154.2715,8867.1328,8867.1328
4154.4243,8840.915,8840.915
4154.5767,8939.2812,8939.2812
4154.729,9097.2275,9097.2275
4154.8813,9153.8486,9153.8486
4155.0337,9158.2148,9158.2148
4155.186,8960.1309,8960.1309
4155.3384,8708.626,8708.626
4155.4907,8675.7637,8675.7637
4155.6431,8793.8779,8793.8779
4155.7959,8834.6221,8834.6221
4155.9482,8903.3291,8949.9678
4156.1006,8873.7588,8920.2188
4156.2529,9117.7422,9117.7422
4156.4053,9395.5156,9395.5156
4156.5576,9007.8271,9200.79
4156.71,9058.2256,9058.2256
4156.8623,8951.5059,8951.5059
4157.0151,8054.353,8054.353
4157.1675,8205.3994,8205.3994
4157.3198,8505.0645,8505.0645
4157.4722,8455.4434,8455.4434
4157.6245,8593.8096,8593.8096
4157.7769,8683.3535,8683.3535
4157.9292,8826.1172,8826.1172
4158.0815,8895.0264,8895.0264
4158.2339,8878.0078,8878.0078
4158.3867,9003.2988,9003.2988
4158.5391,9260.6465,9260.6465
4158.6914,9492.46,9492.46
4158.8438,9539.7168,9539.7168
4158.9961,9147.5752,9147.5752
4159.1484,8898.0898,8944.29
4159.3008,8656.0693,8747.9111
4159.4531,8554.7773,8646.418
4159.6055,8531.6309,8577.2715
4159.7583,8620.6924,8620.6924
4159.9106,8699.9727,8699.9727
4160.063,8818.4404,8818.4404
4160.2153,8925.7285,8925.7285
4160.3677,8947.7451,8947.7451
4160.52,9206.1465,9206.1465
4160.6724,9360.7168,9360.7168
4160.8247,9374.332,9374.332
4160.9775,9149.2969,9149.2969
4161.1299,9133.4043,9133.4043
4161.2822,8908.5781,8908.5781
4161.4346,8779.4443,8779.4443
4161.5869,8701.582,8701.582
4161.7393,8717.3662,8717.3662
4161.8916,8747.7607,8794.3389
4162.0439,8596.4111,8596.4111
4162.1963,8575.2773,8575.2773
4162.3491,8297.8506,8297.8506
4162.5015,8378.4521,8378.4521
4162.6538,8374.4902,8374.4902
4162.8062,8252.8613,8252.8613
4162.9585,8578.376,8765.2334
4163.1108,8677.543,9010.3076
4163.2632,8564.8701,8941.2002
4163.4155,8716.2432,9096.3926
4163.5679,8759.5898,8994.0977
4163.7207,9140.5381,9332.127
4163.873,8933.1025,8979.3271
4164.0254,8791.9766,8791.9766
4164.1777,8926.3828,8926.3828
4164.3301,9483.4141,9483.4141
4164.4824,9521.5508,9521.5508
4164.6348,8863.1416,8863.1416
4164.7871,8453.8984,8453.8984
4164.9399,8299.8008,8299.8008
4165.0923,8467.8555,8467.8555
4165.2446,8387.416,8387.416
4165.397,8265.9619,8265.9619
4165.5493,8165.5742,8165.5742
4165.7017,8131.9551,8131.9551
4165.854,7949.0552,7949.0552
4166.0063,7856.7271,7856.7271
4166.1587,7751.5571,7751.5571
4166.3115,7795.063,7795.063
4166.4639,7738.6479,7738.6479
4166.6162,7617.3081,7617.3081
4166.7686,7576.2598,7576.2598
4166.9209,7585.8091,7585.8091
4167.0732,7671.2139,7716.2529
4167.2256,7679.9541,7725.0942
4167.3779,7591.771,7636.4521
4167.5303,7656.937,7747.2939
4167.6831,7626.3628,7671.2842
4167.8354,7576.5229,7576.5229
4167.9878,7518.3779,7518.3779
4168.1401,7569.5239,7569.5239
4168.2925,7660.9751,7660.9751
4168.4448,7743.5229,7743.5229
4168.5972,7726.9932,7726.9932
4168.7495,7567.5239,7567.5239
4168.9023,7509.0161,7509.0161
4169.0547,7448.0269,7448.0269
4169.207,7427.6631,7427.6631
4169.3594,7472.9268,7472.9268
4169.5117,7453.1499,7453.1499
4169.6641,7442.647,7442.647
4169.8164,7441.6709,7441.6709
4169.9688,7417.5361,7417.5361
4170.1211,7763.2969,7808.5732
4170.2739,8252.4316,8299.5859
4170.4263,8638.3711,8638.3711
4170.5786,8851.6475,8851.6475
4170.731,9055.0869,9150.0068
4170.8833,9202.9932,9394.4297
4171.0356,9101.0391,9387.8398
4171.188,8479.0674,8709.291
4171.3403,7979.3232,8068.1709
4171.4927,7854.5068,7943.7461
4171.6455,7766.6919,7855.9321
4171.7979,7668.6309,7712.9321
4171.9502,7552.3628,7640.5239
4172.1025,7459.231,7503.0122
4172.2549,7435.6108,7523.2109
4172.4072,7419.897,7507.5371
4172.5596,7436.333,7524.1328
4172.7119,7449.23,7537.1899
4172.8647,7468.0669,7556.1069
4173.0171,7475.8389,7563.7988
4173.1694,7537.936,7626.2939
4173.3218,7578.835,7667.4351
4173.4741,7586.502,7630.8018
4173.6265,7636.2441,7725.4829
4173.7788,7630.2622,7719.6221
4173.9312,7643.0161,7732.5361
4174.0835,7671.646,7716.4458
4174.2363,7777.4731,7777.4731
4174.3887,7913.4561,7913.4561
4174.541,8017.0068,8017.0068
4174.6934,8043.1201,8043.1201
4174.8457,8029.5039,8029.5039
4174.998,8103.4399,8103.4399
4175.1504,8105.02,8105.02
4175.3027,8227.2031,8227.2031
4175.4551,8264.2168,8264.2168
4175.6079,8174.7422,8174.7422
4175.7603,8191.5698,8191.5698
4175.9126,8166.3682,8166.3682
4176.0649,8144.811,8144.811
4176.2173,8094.373,8094.373
4176.3696,7963.3271,7963.3271
4176.522,7855.5029,7855.5029
4176.6743,7842.1509,7842.1509
4176.8271,7933.5972,7933.5972
4176.9795,7856.125,7856.125
4177.1318,7821.916,7821.916
4177.2842,7862.3369,7907.6558
4177.4365,7815.4199,7906.061
4177.5889,7819.2729,7909.833
4177.7412,7840.979,7885.979
4177.8936,8039.917,8039.917
4178.0459,8162.208,8162.208
4178.1987,8175.7988,8175.7988
4178.3511,7578.9121,7578.9121
4178.5034,7196.2861,7196.2861
4178.6558,6751.7461,6751.7461
4178.8081,7296.6162,7296.6162
4178.9604,6904.0698,6904.0698
4179.1128,6533.0039,6533.0039
4179.2651,6427.228,6427.228
4179.4175,6077.4429,6077.4429
4179.5703,7206.125,7206.125
4179.7227,7132.4668,7132.4668
4179.875,8115.7959,8115.7959
4180.0273,7393.583,7393.583
4180.1797,7975.981,7975.981
4180.332,8560.3496,8560.3496
4180.4844,7827.9678,7827.9678
4180.6367,7836.667,7836.667
4180.7896,7302.6201,7302.6201
4180.9419,6560.688,6560.688
4181.0942,6252.4878,6252.4878
4181.2466,6135.687,6135.687
4181.3989,6487.8921,6487.8921
4181.5513,7067.063,7067.063
4181.7036,7497.751,7497.751
4181.856,7982.3271,7982.3271
4182.0083,8561.1777,8561.1777
4182.1611,8581.5127,8581.5127
4182.3135,9448.2822,9448.2822
4182.4658,9674.7061,9674.7061
4182.6182,9539.2041,9539.2041
4182.7705,9465.2246,9465.2246
4182.9229,9287.8525,9287.8525
4183.0752,9372.1279,9372.1279
4183.2275,9525.8027,9525.8027
4183.3799,9842.6934,9842.6934
4183.5327,9899.4209,9899.4209
4183.6851,9456.2998,9456.2998
4183.8374,8578.2197,8578.2197
4183.9897,7627.7231,7627.7231
4184.1421,5954.9961,5954.9961
4184.2944,5702.4819,5702.4819
4184.4468,5562.2739,5562.2739
